Name,Type,Asset,ID,Lots,Open,Close,Entry,Exit,Profit,Roll,ExitType
LP,Short,GBP/USD,703835,3,2014-07-10 16:02,2014-07-10 20:00,1.7121,1.7138,-4.73,0.00,Sold
ES,Short,EUR/USD,703833,5,2014-07-10 16:01,2014-07-11 12:00,1.3601,1.3607,-3.08,0.00,Sold
LP,Long,GBP/USD,703936,4,2014-07-10 20:01,2014-07-11 16:00,1.7137,1.7108,-10.34,0.00,Sold
HU,Short,USD/CAD,703227,4,2014-07-09 16:01,2014-07-11 16:00,1.0650,1.0720,-20.12,0.00,Sold
HU,Short,EUR/USD,689965,4,2014-06-09 12:01,2014-07-14 12:00,1.3614,1.3628,-5.17,0.00,Sold
BB,Short,XAG/USD,703529,5,2014-07-10 04:01,2014-07-14 12:00,21.16,21.12,8.15,0.00,Sold
LP,Short,GBP/USD,704438,3,2014-07-11 16:01,2014-07-15 11:03,1.7109,1.7155,-12.29,0.00,Stop
VO,Short,GBP/USD,705142,3,2014-07-14 20:01,2014-07-15 14:00,1.7080,1.7177,-25.47,0.00,Stop
VO,Short,GBP/USD,703834,3,2014-07-10 16:02,2014-07-15 16:00,1.7121,1.7148,-7.34,0.00,Sold
HU,Long,NAS100,696695,15,2014-06-24 16:04,2014-07-15 20:00,3836,3914,101.31,0.00,Sold
CY,Short,USD/CAD,701019,7,2014-07-04 00:01,2014-07-16 14:01,1.0637,1.0785,-72.78,0.00,Stop
HP,Short,USD/CAD,704940,6,2014-07-14 12:01,2014-07-16 14:01,1.0731,1.0788,-24.20,0.00,Stop
ES,Short,EUR/USD,704437,5,2014-07-11 16:01,2014-07-16 14:55,1.3598,1.3541,24.81,0.00,Exit
CY,Short,EUR/USD,699608,4,2014-07-01 16:01,2014-07-17 04:00,1.3681,1.3529,52.85,0.00,Sold
CY,Short,EUR/USD,703832,4,2014-07-10 16:01,2014-07-17 04:00,1.3601,1.3529,24.76,0.00,Sold
LP,Short,XAU/USD,704941,3,2014-07-14 12:01,2014-07-17 15:56,1317,1324,-19.17,0.00,Stop
VO,Short,AUD/USD,703730,5,2014-07-10 12:01,2014-07-18 12:31,0.9368,0.9412,-20.79,-1.27,Stop
BB,Short,XAG/USD,707151,5,2014-07-18 04:01,2014-07-20 20:00,21.08,20.90,40.28,0.00,Sold
BB,Long,SPX500,707252,3,2014-07-18 08:01,2014-07-21 00:00,1962,1977,39.50,0.00,Sold
CY,Long,EUR/USD,706549,5,2014-07-17 04:01,2014-07-21 20:00,1.3529,1.3522,-3.36,0.00,Sold
HU,Short,XAG/USD,707455,5,2014-07-18 16:01,2014-07-22 20:00,20.76,20.97,-43.99,0.00,Sold
CT,Long,NAS100,703025,13,2014-07-09 08:01,2014-07-23 20:00,3871,3983,127.08,0.00,Sold
CY,Long,AUD/USD,694483,6,2014-06-19 00:01,2014-07-24 12:00,0.9401,0.9440,23.81,3.60,Sold
CY,Long,AUD/USD,697397,6,2014-06-25 20:01,2014-07-24 12:00,0.9399,0.9440,24.09,2.88,Sold
LP,Long,USD/CAD,709360,5,2014-07-23 20:01,2014-07-24 16:00,1.0729,1.0741,3.59,0.00,Sold
ES,Short,GBP/USD,709863,6,2014-07-24 16:01,2014-07-24 20:00,1.6982,1.6987,-3.29,0.00,Sold
ES,Long,GBP/USD,709964,5,2014-07-24 20:01,2014-07-25 12:00,1.6987,1.6983,-2.06,0.00,Sold
CT,Short,USD/CAD,702623,5,2014-07-08 16:01,2014-07-25 15:22,1.0673,1.0806,-47.10,0.00,Stop
HP,Short,USD/CAD,707253,6,2014-07-18 08:01,2014-07-25 15:22,1.0752,1.0810,-24.97,0.00,Stop
HP,Short,USD/CAD,706147,6,2014-07-16 12:01,2014-07-25 15:57,1.0762,1.0816,-23.34,0.00,Stop
BB,Short,AUD/USD,708958,5,2014-07-23 04:01,2014-07-27 20:00,0.9432,0.9403,11.83,-0.51,Sold
ES,Short,GBP/USD,710366,6,2014-07-25 12:01,2014-07-28 04:00,1.6984,1.6977,3.43,0.00,Sold
HU,Short,NAS100,705746,13,2014-07-15 20:01,2014-07-28 20:00,3916,3967,-57.63,0.00,Sold
ES,Long,GBP/USD,710768,5,2014-07-28 04:02,2014-07-29 12:00,1.6977,1.6950,-12.19,0.00,Sold
LP,Short,XAU/USD,707254,3,2014-07-18 08:02,2014-07-29 12:00,1312,1308,9.94,0.00,Sold
CY,Short,USD/CAD,702924,7,2014-07-09 04:01,2014-07-29 12:17,1.0681,1.0822,-69.57,0.00,Stop
ES,Short,GBP/USD,711572,6,2014-07-29 12:01,2014-07-30 04:00,1.6951,1.6950,0.62,0.00,Sold
ES,Long,GBP/USD,711976,5,2014-07-30 04:01,2014-07-30 12:00,1.6950,1.6928,-9.95,0.00,Sold
HU,Short,USD/JPY,700109,4,2014-07-02 12:01,2014-07-30 13:31,101.48,102.71,-36.62,0.00,Stop
CY,Long,GER30,703126,4,2014-07-09 12:01,2014-07-31 11:48,9780,9454,-130.47,0.00,Stop
HU,Long,NAS100,711171,15,2014-07-28 20:01,2014-07-31 12:00,3968,3948,-25.60,0.00,Sold
CT,Short,AUD/USD,709461,5,2014-07-24 00:01,2014-07-31 20:00,0.9441,0.9293,62.69,-1.27,Sold
BB,Short,XAG/USD,712783,5,2014-07-31 12:01,2014-07-31 20:00,20.64,20.40,52.63,0.00,Sold
CY,Short,AUD/USD,709762,5,2014-07-24 12:01,2014-08-01 08:00,0.9440,0.9285,65.90,-1.27,Sold
ES,Short,GBP/USD,712177,6,2014-07-30 12:01,2014-08-01 12:35,1.6928,1.6842,44.26,0.00,Exit
CY,Short,XAU/USD,671977,3,2014-04-28 12:02,2014-08-01 16:00,1299,1295,11.53,0.00,Sold
VO,Long,USD/JPY,709965,4,2014-07-24 20:01,2014-08-04 00:00,101.80,102.58,23.06,0.00,Sold
VO,Long,USD/JPY,711774,4,2014-07-29 20:01,2014-08-04 00:00,102.11,102.58,13.82,0.00,Sold
VO,Long,EUR/USD,713691,5,2014-08-04 00:01,2014-08-05 12:18,1.3429,1.3382,-20.83,0.00,Stop
CT,Short,USD/CAD,710869,5,2014-07-28 08:01,2014-08-05 15:03,1.0813,1.0956,-50.46,0.00,Stop
HP,Short,USD/CAD,713489,6,2014-08-01 16:01,2014-08-05 15:34,1.0917,1.0976,-25.36,0.00,Stop
LP,Short,XAU/USD,711673,3,2014-07-29 16:01,2014-08-06 16:00,1299,1305,-17.77,0.00,Sold
VO,Short,AUD/USD,712379,5,2014-07-30 20:01,2014-08-06 16:17,0.9326,0.9370,-20.82,-1.02,Stop
VO,Short,AUD/USD,712480,5,2014-07-31 00:01,2014-08-06 16:17,0.9326,0.9370,-20.82,-1.02,Stop
VO,Long,USD/CAD,700310,6,2014-07-02 20:01,2014-08-06 20:00,1.0666,1.0912,102.82,0.00,Sold
VO,Long,USD/CAD,700414,6,2014-07-03 00:01,2014-08-06 20:00,1.0668,1.0912,101.96,0.00,Sold
HU,Long,USD/CAD,704439,4,2014-07-11 16:02,2014-08-06 20:00,1.0720,1.0912,53.33,0.00,Sold
A2,Short,USD/JPY,667055,5,2014-04-16 08:01,2014-08-07 04:00,102.23,102.19,0.94,0.00,Sold
A2,Short,USD/JPY,700918,5,2014-07-03 20:01,2014-08-07 04:00,102.20,102.19,0.10,0.00,Sold
CY,Short,USD/CAD,712986,7,2014-07-31 20:01,2014-08-08 12:00,1.0901,1.0923,-11.39,0.00,Sold
CY,Short,USD/CAD,715395,7,2014-08-06 20:01,2014-08-08 12:00,1.0913,1.0923,-5.70,0.00,Sold
HU,Short,USD/CAD,715396,4,2014-08-06 20:01,2014-08-08 16:00,1.0913,1.0983,-19.92,0.00,Sold
CY,Long,XAU/USD,713490,3,2014-08-01 16:02,2014-08-11 00:00,1295,1310,38.47,0.00,Sold
BB,Long,SPX500,712884,3,2014-07-31 16:01,2014-08-11 08:00,1939,1934,-13.14,0.00,Sold
HU,Long,USD/CAD,716402,4,2014-08-08 16:01,2014-08-11 20:00,1.0982,1.0918,-18.18,0.00,Sold
VO,Long,USD/CAD,716603,6,2014-08-11 00:01,2014-08-12 00:00,1.0972,1.0927,-18.99,0.00,Sold
CT,Short,USD/CAD,711875,5,2014-07-30 00:01,2014-08-12 12:00,1.0851,1.0949,-34.60,0.00,Sold
LP,Long,USD/CAD,717407,5,2014-08-12 08:01,2014-08-12 18:24,1.0944,1.0923,-7.93,0.00,Stop
VO,Short,GBP/USD,706850,3,2014-07-17 16:01,2014-08-13 00:00,1.7105,1.6806,77.87,0.00,Sold
VO,Short,GBP/USD,709359,3,2014-07-23 20:01,2014-08-13 00:00,1.7040,1.6806,60.88,0.00,Sold
BB,Long,US30,713488,7,2014-08-01 16:01,2014-08-13 12:00,16454,16627,105.55,0.00,Sold
A2,Long,GBP/USD,716805,3,2014-08-11 08:01,2014-08-14 07:45,1.6792,1.6664,-33.80,0.00,Stop
CT,Long,AUD/USD,712985,4,2014-07-31 20:01,2014-08-14 20:00,0.9295,0.9320,9.49,0.86,Sold
HP,Short,US30,715999,4,2014-08-07 20:01,2014-08-19 14:49,16364,16908,-189.54,0.00,Stop
VO,Short,GBP/USD,718210,3,2014-08-13 16:01,2014-08-20 16:00,1.6696,1.6632,16.40,0.00,Sold
VO,Short,GBP/USD,718311,3,2014-08-13 20:01,2014-08-20 16:00,1.6690,1.6632,15.02,0.00,Sold
A2,Short,EUR/USD,714193,4,2014-08-04 20:01,2014-08-21 00:00,1.3422,1.3260,56.15,0.00,Sold
A2,Short,EUR/USD,716401,4,2014-08-08 16:01,2014-08-21 00:00,1.3412,1.3260,52.57,0.00,Sold
A2,Long,XAU/USD,705244,3,2014-07-15 00:01,2014-08-21 06:03,1310,1280,-76.96,0.00,Stop
HU,Short,GER30,691172,4,2014-06-11 12:01,2014-08-21 08:00,9930,9376,221.60,0.00,Stop
CY,Long,USD/CAD,716300,7,2014-08-08 12:01,2014-08-21 20:00,1.0922,1.0944,10.28,0.00,Sold
CY,Short,XAU/USD,716604,3,2014-08-11 00:01,2014-08-22 12:00,1309,1279,80.22,0.00,Sold
CY,Short,XAU/USD,718008,3,2014-08-13 08:01,2014-08-22 12:00,1307,1279,74.05,0.00,Sold
CY,Short,GER30,721020,4,2014-08-20 08:01,2014-08-25 06:09,9315,9437,-49.03,0.00,Stop
CY,Short,GER30,722326,4,2014-08-22 12:01,2014-08-25 14:46,9370,9489,-47.57,0.00,Stop
A2,Short,UK100,677310,5,2014-05-09 12:01,2014-08-26 07:00,6809,6805,2.45,0.00,Stop
HU,Short,GBP/USD,718109,3,2014-08-13 12:01,2014-08-27 12:00,1.6708,1.6593,29.69,0.00,Sold
VO,Long,USD/CAD,720717,6,2014-08-19 20:01,2014-08-27 12:00,1.0942,1.0904,-16.32,0.00,Sold
VO,Long,USD/CAD,720818,6,2014-08-20 00:01,2014-08-27 12:00,1.0941,1.0904,-15.79,0.00,Sold
HU,Long,USD/JPY,714394,4,2014-08-05 04:02,2014-08-27 16:00,102.60,104.00,41.14,0.00,Sold
LP,Short,XAU/USD,719416,3,2014-08-15 16:01,2014-08-28 12:00,1307,1294,32.84,0.00,Sold
CY,Short,USD/CAD,721925,7,2014-08-21 20:01,2014-08-28 20:00,1.0943,1.0848,46.22,0.00,Sold
CY,Short,USD/CAD,723629,7,2014-08-26 16:01,2014-08-28 20:00,1.0950,1.0848,49.78,0.00,Sold
